"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1200","2","1","2","0","1","30","8","3","4","-1","2","0","4","3","1","218376","15:54:06"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","140","2","1","2","0","0","13","7","19","21","1","-3","-1","19","21","0","156512","15:54:06"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","356","0","1","2","0","1","11","7","14","18","1","0","0","14","18","0","191936","15:54:07"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","1577","1","0","2","1","1","11","0","13","5","1","-3","0","13","5","0","215130","15:54:08"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","720","-1","-2","1","0","1","38","4","9","6","1","-12","0","6","9","1","334627","15:54:08"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","154","0","-1","2","0","0","14","4","23","22","1","-3","-1","23","22","0","159184","15:54:09"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1267","0","-1","2","1","1","31","3","14","11","1","2","0","14","11","0","222093","15:54:09"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","386","0","1","2","0","1","12","7","18","14","-1","0","0","14","18","1","194808","15:54:10"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1118","-1","0","1","0","1","39","4","9","6","1","-13","0","6","9","1","337860","15:54:12"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","687","0","1","1","0","1","13","0","10","2","-1","0","0","10","2","0","197718","15:54:13"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1079","0","1","2","0","1","32","8","3","4","-1","2","0","4","3","1","225889","15:54:13"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","763","1","2","1","1","1","40","8","16","4","-1","-12","0","16","4","0","341501","15:54:15"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","752","1","2","1","0","1","14","7","14","18","-1","1","0","14","18","0","200920","15:54:16"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","748","0","1","2","0","1","33","8","3","4","-1","2","0","4","3","1","229498","15:54:16"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","5808","-1","-2","1","1","1","12","5","8","7","1","-4","0","7","8","1","219211","15:54:17"
